Longitude,Latitude,month,year,Sample Depth (m),Temp,Salinity,d18O,dD,notes,Citation
-51.19411838,-60.2530131,3,2010,779.0925139,0.0367,34.62561496,-0.18,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,305.2176724,-0.3424,34.54458334,-0.18,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,856.3536461,-0.0527,34.64220693,-0.18,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,605.4290047,-0.0452,34.61220403,-0.18,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1389.272271,-0.0476,34.65312598,-0.18,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,302.3833321,-0.2855,34.56188424,-0.18,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1868.834688,-0.1001,34.654763,-0.18,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1258.803113,0.0001,34.65511614,-0.18,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,604.8710872,0.3229,34.68098148,-0.18,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,2039.227269,-0.171221039,34.65843507,-0.18,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1936.853882,-0.1482,34.65936772,-0.18,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1884.708983,-0.1449,34.66029615,-0.18,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,604.0904005,0.3963,34.67209245,-0.18,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,201.4519778,-0.576,34.53379939,-0.18,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,3100.6877,-0.199565758,34.65415256,-0.18,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2868.736232,-0.213768578,34.65428996,-0.18,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,1010.684966,0.3704,34.68201563,-0.18,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,151.9057209,0.0674,34.3953817,-0.18,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,1282.356978,0.3671,34.67193973,-0.18,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,2168.85607,0.06442465,34.66692135,-0.18,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,99.33517317,0.1199,34.35831608,-0.18,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,2525.180378,-0.246324638,34.6546832,-0.18,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,2906.574178,-0.42938443,34.64479866,-0.18,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,149.8878695,-0.4447,34.43739055,-0.18,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,-0.069546279,34.66248785,-0.18,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.179811742,34.66306699,-0.18,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,-0.1131,34.6539,-0.18,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,-0.1307,34.6583,-0.18,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,0.2542,34.6772,-0.18,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,-0.2855,34.6502,-0.18,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,-0.049,34.666,-0.18,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,-0.0931,34.6649,-0.18,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,-0.9775,34.3902,-0.18,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,0.5354,34.6042,-0.18,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.7271,34.2772,-0.18,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,1.2497,34.3638,-0.179437974,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,-0.1916,34.6628,-0.177065113,-99.9,,Brown et al. (2014)
2.8575,-58.8172,1,2009,0,0.4663,34.6737,-0.174283289,-99.9,,Brown et al. (2014)
7.7594,-58.3312,1,2009,0,0.3709,34.6806,-0.17193859,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,-0.3965,34.6482,-0.171561698,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,493.0598444,-0.4138,34.52923381,-0.17,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,401.0710823,0.5328,34.60907147,-0.17,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,827.4384028,-0.0825,34.64459912,-0.17,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,150.3612541,0.6138,34.49396298,-0.17,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,406.2315706,-0.1959,34.57396831,-0.17,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,1000.447527,-0.0252,34.62030786,-0.17,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,404.4732851,-0.0888,34.58178203,-0.17,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1510.897292,-0.0662,34.65370281,-0.17,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,1950.663584,-0.0165,34.66427207,-0.17,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,603.6567962,0.2402,34.65928343,-0.17,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,202.0755327,-0.3843,34.49730104,-0.17,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,203.4638622,-0.2405,34.58250791,-0.17,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,153.8529624,-0.6785,34.49157128,-0.17,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,1597.222347,0.0259,34.6654876,-0.17,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,307.9058203,-0.111,34.60269502,-0.17,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,102.8636782,0.3409,34.38057507,-0.17,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,1478.809577,0.3009,34.67200154,-0.17,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,1502.730414,0.2954,34.67166562,-0.17,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,1511.84804,0.152,34.67304303,-0.17,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,154.7778524,-0.0883,34.45986546,-0.17,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,-0.0501,34.06917466,-0.17,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,0.1473,34.67121592,-0.17,-99.9,,Brown et al. (2014)
-24.26111279,-61.23080109,4,2010,0,0.1582,34.67612811,-0.17,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,1.3196,34.5093,-0.17,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,0.3112,34.6818,-0.17,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,0.269,34.6786,-0.17,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,0.1879,34.6635,-0.17,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,-0.0405,34.5739,-0.17,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-0.7258,34.435,-0.17,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.301,34.6802,-0.16433663,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,-0.188,34.6616,-0.163394703,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,0.1341,34.6757,-0.160618582,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,7.438900077,0.0976,34.27886617,-0.16,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,755.0334402,-0.0659,34.64371407,-0.16,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,305.1898262,-0.1038,34.56458955,-0.16,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,900.2143159,-0.0331,34.61774826,-0.16,-99.9,,Brown et al. (2014)
-50.04247118,-60.22412114,3,2010,384.231123,-0.0872,34.58422479,-0.16,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,1014.375575,0.1461,34.6559753,-0.16,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,813.6635091,0.1315,34.64529346,-0.16,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,202.4633898,-0.2926,34.56948146,-0.16,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,101.0208597,-0.9405,34.3870216,-0.16,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,1318.654434,-0.019,34.66154832,-0.16,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,810.7804381,0.0543,34.66345307,-0.16,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1833.838045,-0.1252,34.66075843,-0.16,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,1507.33398,0.1229,34.67214144,-0.16,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,810.4800975,0.4439,34.68185609,-0.16,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,1407.5294,0.223,34.67151856,-0.16,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,1256.5068,0.2958,34.67219595,-0.16,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,1371.231944,0.2769,34.67171163,-0.16,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,2061.251585,0.098169733,34.66777619,-0.16,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,76.16817086,0.2685,34.11489705,-0.16,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,1465.32309,0.3558,34.67071981,-0.16,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,-0.1046,34.50226688,-0.16,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,0.3561,34.67323684,-0.16,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,-0.143729389,34.66061143,-0.16,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,0.2443,34.67972719,-0.16,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,-0.1264,34.6578,-0.16,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,-0.4775,34.1616,-0.16,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,0.8613,34.6984,-0.16,-99.9,,Brown et al. (2014)
2.8575,-58.8172,1,2009,0,-0.1931,34.6625,-0.159537134,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,-0.4686,34.4389,-0.158920659,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,-0.2326,34.6572,-0.154924267,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,0.3177,34.6825,-0.153520388,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-0.1807,34.6624,-0.153392836,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,229.7506278,0.7346,34.55496323,-0.15,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,101.6682827,0.4837,34.42034147,-0.15,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,487.4727133,0.1811,34.62182149,-0.15,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,965.2887795,0.0511,34.63801619,-0.15,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,879.7911539,0.0411,34.62802346,-0.15,-99.9,,Brown et al. (2014)
-50.04247118,-60.22412114,3,2010,473.7445613,-0.08,34.59065659,-0.15,-99.9,,Brown et al. (2014)
-43.99973158,-60.92015,3,2010,151.6690286,-1.0708,34.36879973,-0.15,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,1169.153427,0.034,34.66146444,-0.15,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,1006.263395,0.0447,34.66191927,-0.15,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,961.6528679,-0.0278,34.66319264,-0.15,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,860.8120136,0.041,34.66375105,-0.15,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,403.0571095,0.4305,34.68306604,-0.15,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,204.0844335,-0.1675,34.58551141,-0.15,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,153.6520723,-0.1625,34.58720357,-0.15,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,609.0659108,0.4005,34.6722983,-0.15,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,2496.468014,-0.179612609,34.65650546,-0.15,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,2391.021606,-0.15976843,34.65798731,-0.15,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,299.8284478,0.1182,34.56389965,-0.15,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,1939.865245,0.1412,34.66936674,-0.15,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,1357.623132,0.2434,34.67193268,-0.15,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,2066.580145,0.082367501,34.6682989,-0.15,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,104.1078044,-0.4701,34.34283701,-0.15,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,1511.84804,0.356,34.67098364,-0.15,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,0.1818,34.6722924,-0.15,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,0.2761,34.68012252,-0.15,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,0.3814,34.6842955,-0.15,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,1.0175,34.3861,-0.15,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,0.1907,34.3071,-0.15,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,0.5553,34.3685,-0.15,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.0703,34.5782,-0.15,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,-1.498,34.3194,-0.15,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,-0.361,34.5318,-0.15,-99.9,,Brown et al. (2014)
31.3703,-68.3502,3,2008,0,0.1516,34.6293,-0.15,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,0.3455,34.6492,-0.15,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,-1.091,34.3845,-0.15,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,0.1517,34.6754,-0.14993818,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,0.5032,34.689,-0.147500298,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,1.931,34.5174,-0.145554674,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,851.3791303,-0.0465,34.61574003,-0.14,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,354.4914348,0.5054,34.60264611,-0.14,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,279.9532582,0.7504,34.58928871,-0.14,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,336.8767559,0.2139,34.57820253,-0.14,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,930.2185426,0.0497,34.63196506,-0.14,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,829.5258696,0.0402,34.62667875,-0.14,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,600.5071977,-0.082,34.59379965,-0.14,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,1006.430472,-0.0397,34.64151584,-0.14,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1257.664404,-0.0288,34.65348166,-0.14,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1005.275851,0.0469,34.65331528,-0.14,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,603.9163621,0.0458,34.62861039,-0.14,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,1010.046493,0.2484,34.67156949,-0.14,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,454.017553,0.0571,34.65854917,-0.14,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,353.6461053,0.0909,34.65710914,-0.14,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,1217.223838,0.0177,34.66171064,-0.14,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,1256.080157,0.184,34.67427682,-0.14,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,301.4544641,0.1336,34.63296919,-0.14,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,1008.569653,0.3034,34.67945458,-0.14,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,401.6777305,0.331,34.66075578,-0.14,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,1000.233709,0.4051,34.67537739,-0.14,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,1306.451854,0.271,34.67258435,-0.14,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,1008.205664,0.4068,34.67300866,-0.14,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,303.7159693,0.8848,34.63118353,-0.14,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,150.1852266,0.2832,34.4728392,-0.14,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,200.9587032,0.0892,34.53536575,-0.14,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,1976.913553,0.0755,34.66792275,-0.14,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,-0.541,34.34091834,-0.14,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,0.2922,34.6783,-0.14,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,1.4757,34.054,-0.14,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,0.0262,34.6643,-0.14,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,-0.0233,34.6656,-0.14,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,0.3,34.6812,-0.14,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,0.3523,34.2889,-0.14,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,0.7023,34.6984,-0.14,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,0.894,34.7037,-0.14,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.6444,34.6895,-0.14,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,0.1371,34.6576,-0.14,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,0.23,34.6521,-0.14,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,-0.0565,34.5549,-0.14,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,-0.1594,34.6632,-0.139656681,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-0.3345,34.6559,-0.139064406,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,0.6434,34.6818,-0.138910778,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,0.5183,34.6857,-0.136202136,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,-0.2589,34.6602,-0.135385746,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,0.3772,34.6831,-0.133152344,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,0.4462,34.6869,-0.132494918,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,0.187,34.6769,-0.132372089,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,391.652122,1.0665,34.6750636,-0.13,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,294.0463937,1.1819,34.59046994,-0.13,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,381.6394421,0.5305,34.62641631,-0.13,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,907.6661446,-0.0478,34.64196494,-0.13,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1338.509734,-0.0451,34.65362441,-0.13,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1818.229283,-0.0828,34.65397596,-0.13,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,806.124164,0.0965,34.66184914,-0.13,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,406.3369881,0.1323,34.64526804,-0.13,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,304.7790955,-0.0212,34.61696481,-0.13,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,302.9134034,0.3888,34.67208911,-0.13,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,1495.619701,0.1604,34.67283135,-0.13,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,302.2351508,0.112,34.6315953,-0.13,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,1260.269014,0.2481,34.67724329,-0.13,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,1518.731011,0.1678,34.67013236,-0.13,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,1417.899107,0.2694,34.6718172,-0.13,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,1270.576067,0.3178,34.6723052,-0.13,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,799.7066209,0.5537,34.66648696,-0.13,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,604.0197907,0.379,34.66980912,-0.13,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,598.8692474,0.4832,34.66722743,-0.13,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,877.6708685,0.3782,34.65706759,-0.13,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,0.2953,34.67200293,-0.13,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,0.3751,34.6771066,-0.13,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.0808,34.62676765,-0.13,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,-0.1391,34.6538,-0.13,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,0.9908,34.705,-0.13,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,0.6268,34.6964,-0.13,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,0.9593,34.6687,-0.13,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,0.2364,34.6735,-0.13,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,0.0216,34.6046,-0.13,-99.9,,Brown et al. (2014)
31.3703,-68.3502,3,2008,0,-0.2893,34.5339,-0.13,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,0.2552,34.6795,-0.129950478,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.1122,34.6733,-0.12882021,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,0.2031,34.6784,-0.127746637,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,0.6448,34.6961,-0.127038204,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,0.9555,34.691,-0.12646205,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,0.6192,34.6894,-0.125566358,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,0.1089,34.6747,-0.124070392,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,606.0634992,-0.0316,34.61627394,-0.12,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,802.7607469,0.1393,34.65078255,-0.12,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,401.8676811,-0.136,34.59338785,-0.12,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,610.9783446,0.0287,34.62570879,-0.12,-99.9,,Brown et al. (2014)
-43.99973158,-60.92015,3,2010,75.59434126,-0.5023,34.18943016,-0.12,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,604.7676587,0.4098,34.67526909,-0.12,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,304.9760076,0.1812,34.63811036,-0.12,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,401.5872306,0.3218,34.65923294,-0.12,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,408.3985977,0.2998,34.65520242,-0.12,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,55.21792099,0.1376,33.9210488,-0.12,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,2019.55297,0.106787204,34.66863312,-0.12,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,1008.453296,0.4855,34.67481274,-0.12,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,1514.538177,0.3,34.67319928,-0.12,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,807.4090649,0.4771,34.6620739,-0.12,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,1382.430074,0.3339,34.67176276,-0.12,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,104.0431615,0.09,34.39569313,-0.12,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,1927.582109,0.075,34.66787215,-0.12,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,304.6239527,0.3068,34.59799738,-0.12,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,926.4613013,0.378,34.65804781,-0.12,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,0.4313,34.64550722,-0.12,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,-0.06113583,34.66311962,-0.12,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,0.3141,34.67736852,-0.12,-99.9,,Brown et al. (2014)
-19.79713011,-61.83249326,4,2010,0,0.2958,34.67232062,-0.12,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,0.6794,34.6998,-0.12,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.6512,34.4596,-0.12,-99.9,,Brown et al. (2014)
